ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
VNG0015H	cosine	24.0	4.0	20.0	0.9672063091052632	0.1851368757770241	54.0	15.0	1.544812038	0.743784977	0.801027061	2.07696052726	1.31149798561	0.3000051904461193	0.03634351710872751	0.5451527566309127	0.36063936063936064	0.35411751796669966	0.6676214007227645
VNG0016H	cosine	24.0	4.0	12.0	0.9080263393157896	0.17538995237781535	39.0	36.0	1.273139534	0.624815302	0.648324232	2.03762540694	1.3782515259099999	0.3821729940800096	0.011116533677796376	0.16674800516694566	0.15084915084915085	0.14093725630095855	0.5576106424401247
VNG0017H	cosine	24.0	8.0	0.0	1.2429970680000002	0.5131221285434173	48.0	0.0	2.630206356	0.437902255	2.192304101	6.00637773834	1.9389628868400002	0.18455323681201574	0.13477580292082825	2.021637043812424	0.8041958041958042	0.8001966147267887	0.9158187293010457
VNG0018H	cosine	24.0	8.0	4.0	1.4493594527368423	0.2838891925433521	18.0	24.0	1.91843338	0.985885107	0.932548273	1.94589954385	1.34110539436	0.4612101620941522	0.002897110418411958	0.04345665627617937	0.04345665627617937	0.04345665627617937	0.47903283818030185
VNG0019H	cosine	24.0	4.0	12.0	0.632815051368421	0.2765087979973338	6.0	42.0	1.2305416279999999	0.253096571	0.9774450570000001	4.86194507945	2.06797098155	0.41800171227501054	0.006197251364548278	0.09295877046822416	0.09295877046822416	0.08790012395838055	0.5301358802337449
VNG0020H	cosine	24.0	8.0	4.0	1.3577206022105262	0.40275594054996	33.0	0.0	2.373156718	0.779205308	1.59395141	3.04561159124	1.6411837829799998	0.3653742842564063	0.014412794824987368	0.21619192237481047	0.1798201798201798	0.1734666567479492	0.5617636421223805
VNG0021H	cosine	24.0	4.0	12.0	1.2142537000526314	0.6474343636570723	51.0	36.0	3.337035235	0.368832369	2.9682028660000004	9.047566090930001	2.35124545607	0.1791435909750045	0.14192012972460066	2.12880194586901	0.8231768231768232	0.818371759682591	0.9242786932885734
VNG0022H	cosine	24.0	4.0	0.0	1.462784196210526	0.4628210012451555	6.0	0.0	2.433241809	0.855647342	1.577594467	2.8437437827	1.4317296550799998	0.4612101620941522	0.002897110418411958	0.04345665627617937	0.04345665627617937	0.04345665627617937	0.47903283818030185
VNG0023H	cosine	24.0	20.0	0.0	1.4015105087894737	0.4354054737669704	33.0	0.0	2.599766076	0.682175625	1.917590451	3.8109923320699997	1.5906083628999999	0.32743316208583445	0.025063447142522084	0.3759517071378313	0.27972027972027974	0.26762262616903754	0.6122919950483223
VNG0024H	cosine	24.0	8.0	0.0	1.4720820141578947	0.467505552442172	33.0	0.0	2.412836239	0.775376799	1.63745944	3.1118241377799998	1.5099599907499999	0.3869664642832589	0.010305386047146693	0.15458079070720038	0.13986013986013987	0.1326084287892348	0.5471590847141256
VNG0025H	cosine	24.0	12.0	0.0	1.0613134826842106	0.4792671977201264	12.0	0.0	2.7628397089999996	0.43360969200000005	2.329230017	6.37172037428	1.56065665129	0.33933982252531936	0.02117260161934796	0.3175890242902194	0.24875124875124874	0.234873054509589	0.5917313105800501
VNG0026C	cosine	24.0	0.0	4.0	1.7484152751052633	0.6248968010759758	36.0	9.0	3.330352182	0.942086355	2.3882658269999997	3.53508164546	1.7473529176700002	0.2455794369592239	0.07089104087567609	1.0633656131351414	0.5604395604395604	0.5604395604395604	0.7820086889854332
VNG0027H	cosine	24.0	20.0	0.0	1.3549399499473682	0.39324175271797024	45.0	0.0	2.2473146969999998	0.624298648	1.623016049	3.59974301434	1.45516812058	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.21178821178821178	0.20507422230499167	0.5736249259772719
VNG0028C	cosine	24.0	0.0	4.0	0.4353497320526316	0.1412643660348484	48.0	24.0	0.7576058170000001	0.20985594100000002	0.547749876	3.6101232749900003	1.76248295507	0.2575589216889421	0.061676084576903135	0.9251412686535472	0.5134865134865135	0.5134865134865135	0.7603607658892794
VNG0029H	cosine	24.0	4.0	0.0	1.1349064184736841	0.4651876678620371	33.0	0.0	2.0956353219999997	0.342312038	1.7533232840000001	6.12200299541	2.37863983729	0.26953840641866034	0.05342416660172124	0.8013624990258186	0.46653346653346656	0.466147162776967	0.7350546587810255
VNG0030H	cosine	24.0	8.0	12.0	1.1148730866842107	0.3744000399015709	45.0	6.0	1.9296892030000001	0.601195199	1.328494004	3.20975484536	1.3686393441799998	0.24182541670333724	0.07398649959475624	1.1097974939213435	0.5884115884115884	0.5775186679807283	0.791121462987299
VNG0031H	cosine	24.0	16.0	12.0	1.2271768531052631	0.3818099696193677	45.0	12.0	2.04749421	0.7147636959999999	1.332730514	2.86457499375	1.67172471787	0.29019050004400465	0.04127536542457076	0.6191304813685614	0.39760239760239763	0.3885760304805226	0.6897799357642412
VNG0032H	cosine	24.0	20.0	0.0	1.3234035260526316	0.38688741539416605	15.0	36.0	1.9113909569999998	0.673681917	1.23770904	2.83723061102	1.67565323944	0.2798065203278949	0.047070054283433665	0.7060508142515051	0.43456543456543456	0.42680030390077545	0.7054550477698768
VNG0033H	cosine	24.0	4.0	0.0	1.2363373843157894	0.4741176677466825	45.0	0.0	2.4458432930000003	0.510139893	1.9357034	4.79445604345	1.61626828083	0.2575589216889421	0.061676084576903135	0.9251412686535472	0.5134865134865135	0.5134865134865135	0.7603607658892794
VNG0034H	cosine	24.0	8.0	4.0	1.4116052798421053	0.4559753443764804	33.0	0.0	2.5149619380000003	0.6655806639999999	1.849381274	3.77859825868	1.62765612735	0.19766149804035094	0.1185004415886633	1.7775066238299495	0.7532467532467533	0.7532467532467533	0.8919093138417861
VNG0035C	cosine	24.0	20.0	4.0	0.7224999432105264	0.17304154945755754	33.0	3.0	1.125284053	0.487319083	0.63796497	2.3091319266099997	1.39294280692	0.1705911867242639	0.15372973766597525	2.305946064989629	0.8461538461538461	0.8454944771292847	0.9390035840399276
VNG0037H	cosine	24.0	0.0	8.0	0.5267341474210526	0.14631676465839116	42.0	9.0	0.8266824709999999	0.293916532	0.532765939	2.81264366239	1.6156744641499998	0.20836655769098555	0.10627949041698548	1.5941923562547822	0.7102897102897103	0.7102897102897103	0.8631368631368632
VNG0038H	cosine	24.0	0.0	8.0	0.6345716327368421	0.24771370550814606	42.0	18.0	1.31902849	0.25983589100000004	1.059192599	5.07639065921	1.78057865121	0.24408653900944025	0.07210991080946927	1.0816486621420391	0.5714285714285714	0.5682699115860579	0.7842712983361351
VNG0039H	cosine	24.0	0.0	4.0	0.926136354263158	0.15327899945871049	42.0	51.0	1.239363732	0.730782743	0.508580989	1.6959400640900002	1.32016252036	0.2455794369592239	0.07089104087567609	1.0633656131351414	0.5604395604395604	0.5604395604395604	0.7820086889854332
VNG0040C	cosine	24.0	16.0	8.0	1.4893101093684211	0.4550677115348158	42.0	9.0	2.6378216180000003	0.540694789	2.097126829	4.8785778440300005	1.56274596151	0.2269152152350057	0.08730680505031285	1.309602075754693	0.6383616383616384	0.6383616383616384	0.8312902507151015
VNG0041C	cosine	24.0	12.0	20.0	1.4208955167368422	0.3044594283928579	27.0	45.0	2.0158651990000003	0.813742612	1.202122587	2.47727619185	1.44963488855	0.15621322034814172	0.17500995413106266	2.6251493119659397	0.8871128871128872	0.8861585748616692	0.9546575580822075
VNG0042G	cosine	24.0	8.0	20.0	1.7458466967368418	0.8095113518591541	3.0	48.0	4.00736161	0.76963651	3.2377251	5.20682368616	2.16187436223	0.3174563453375333	0.028769557598674382	0.4315433639801157	0.3046953046953047	0.29733280086867925	0.6346616028279365
VNG0043H	cosine	24.0	0.0	20.0	1.9008732833157895	0.6529600169319209	0.0	45.0	3.8057666789999995	1.094368629	2.71139805	3.47759116823	1.68786955784	0.37505980384377396	0.01242239525781186	0.1863359288671779	0.16283716283716285	0.1540637649738851	0.5576106424401247
VNG0045C	cosine	24.0	20.0	0.0	1.1728385718421053	0.2824324540919975	45.0	18.0	1.9134225740000002	0.8033236990000001	1.110098875	2.38188239234	1.3530705393399998	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.21178821178821178	0.20507422230499167	0.5736249259772719
VNG0046G	cosine	24.0	4.0	16.0	1.046880444473684	0.3298796577126536	0.0	36.0	1.95732812	0.560420037	1.396908083	3.4926090981300004	1.4513633080300001	0.3705946470216768	0.013308315901340646	0.19962473852010967	0.16883116883116883	0.162785589941412	0.5617636421223805
VNG0047G	cosine	24.0	4.0	8.0	0.6914525057894737	0.3853496368652167	0.0	9.0	2.016035784	0.26847753399999996	1.74755825	7.5091414688	1.79264431754	0.5810050093913345	0.0002545887195095501	0.0038188307926432506	0.0038188307926432506	0.0038188307926432506	0.3371628371628372
VNG0049H	cosine	24.0	4.0	16.0	1.069075665736842	0.7743545829749546	0.0	42.0	3.465766152	0.245334466	3.2204316860000004	14.1266989857	2.24680252354	0.5705981073190896	0.00032052753997517013	0.004807913099627552	0.004807913099627552	0.004807913099627552	0.3371628371628372
VNG0050C	cosine	24.0	4.0	16.0	1.6503444501578948	0.5859262783140213	33.0	9.0	3.361680266	0.709415017	2.652265249	4.7386652177399995	1.570048343	0.3470648281631576	0.018931875839698763	0.28397813759548146	0.22877122877122877	0.21520570146422102	0.58493055890615
VNG0051G	cosine	24.0	8.0	16.0	0.9988429224210524	0.3636369954641441	0.0	39.0	1.800109535	0.42452151200000005	1.3755880230000002	4.24032583536	2.03318053564	0.2627439334300066	0.05798987201857759	0.8698480802786638	0.4965034965034965	0.49288726215634304	0.7467988820550652
VNG0053H	cosine	24.0	16.0	8.0	0.6075501543157894	0.21997959974039727	42.0	12.0	0.97355196	0.27447884	0.69907312	3.5469107928300003	2.08683078865	0.41800171227501054	0.006197251364548278	0.09295877046822416	0.09295877046822416	0.08790012395838055	0.5301358802337449
VNG0054H	cosine	24.0	4.0	0.0	1.4581299644210528	0.4937911498538525	39.0	24.0	2.958051293	0.7606674379999999	2.197383855	3.88875761631	1.4708192491999998	0.26953840641866034	0.05342416660172124	0.8013624990258186	0.46653346653346656	0.466147162776967	0.7350546587810255
VNG0055H	cosine	24.0	16.0	20.0	1.421278056526316	0.5462552970521739	15.0	0.0	2.747920668	0.591374089	2.156546579	4.64667072689	1.36942042766	0.4392174847073868	0.004299062396366874	0.06448593594550311	0.06448593594550311	0.06448593594550311	0.5027840697679553
VNG0057H	cosine	24.0	20.0	0.0	1.2733507343157893	0.3018804365132787	45.0	24.0	1.71402336	0.556237521	1.157785839	3.0814594400599997	1.31724101513	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.21178821178821178	0.20507422230499167	0.5736249259772719
VNG0058H	cosine	24.0	4.0	12.0	1.2913929682105263	0.5198106308730299	54.0	9.0	2.300772195	0.19032985	2.110442345	12.0883413453	1.8789058745700002	0.3344013698200084	0.022719532036289385	0.3407929805443408	0.26173826173826176	0.24809717136210763	0.6026651935921643
VNG0060G	cosine	24.0	0.0	20.0	1.0490548556842108	0.2537719524989877	0.0	18.0	1.800109535	0.751719452	1.048390083	2.39465605182	1.3771990697	0.6131930126334718	0.00012201405673399241	0.001830210851009886	0.001830210851009886	0.001830210851009886	0.3371628371628372
VNG0061C	cosine	24.0	0.0	16.0	1.1904449814210525	0.4072079116081839	0.0	36.0	2.383568528	0.551120124	1.832448404	4.32495280829	1.67785228955	0.3631531434042891	0.014906140649955525	0.22359210974933288	0.18581418581418582	0.17817217234475582	0.5617636421223805
VNG0062G	cosine	24.0	4.0	12.0	0.7432255620526317	0.22055187891559386	51.0	21.0	1.189132334	0.401724663	0.787407671	2.96006803545	1.5056976149099999	0.2269152152350057	0.08730680505031285	1.309602075754693	0.6383616383616384	0.6383616383616384	0.8312902507151015
VNG0063G	cosine	24.0	4.0	12.0	0.9462284289473682	0.358270474557693	0.0	48.0	1.986465084	0.472250546	1.514214538	4.20637964493	1.6217236940000002	0.1791435909750045	0.14192012972460066	2.12880194586901	0.8231768231768232	0.818371759682591	0.9242786932885734
VNG0064G	cosine	24.0	20.0	0.0	1.3689753480000002	0.4957309609421168	33.0	15.0	2.4531792059999997	0.750565795	1.702613411	3.26843991871	1.97206685867	0.2321798785699553	0.08241277440731598	1.2361916161097397	0.6193806193806194	0.6170043264167588	0.8140793751513036
VNG0065G	cosine	24.0	8.0	12.0	1.4336062920526318	0.3674615509306635	0.0	48.0	2.39533766	0.839302752	1.5560349080000002	2.85396140343	1.4134564754499999	0.1934603333626698	0.12355801081434098	1.8533701622151144	0.7782217782217782	0.7687341441171358	0.8956125950879252
VNG0066H	cosine	24.0	16.0	12.0	0.9131774509999998	0.23678164976967644	42.0	3.0	1.403814	0.535966983	0.867847017	2.619217311	1.5849813288799999	0.16927779169233606	0.15559937395129592	2.333990609269439	0.8531468531468531	0.8494737213660196	0.9408107666259562
VNG0067H	cosine	24.0	0.0	8.0	0.7192082925789473	0.2440561933484054	36.0	12.0	1.349122451	0.314693634	1.034428817	4.28709800656	1.72434509036	0.1726465763725309	0.15083382932414424	2.262507439862164	0.8421578421578422	0.8391654278717915	0.9341359122877085
VNG0068H	cosine	24.0	8.0	12.0	1.1722940660526315	0.2399900929206793	6.0	18.0	1.693444182	0.779965004	0.913479178	2.17117969821	1.44747405022	0.27809922920883784	0.04808243018029635	0.7212364527044453	0.44455544455544455	0.4332431216264816	0.7082993814056919
VNG0069H	cosine	24.0	16.0	8.0	1.2179537960526314	0.30181572633403025	42.0	9.0	2.072076453	0.6480138870000001	1.424062566	3.1975803213	1.26722641098	0.2149723091700054	0.09920777438806212	1.4881166158209316	0.6863136863136863	0.6863136863136863	0.850362853460427
VNG0070H	cosine	24.0	0.0	12.0	0.9038527566315788	0.18817768437566934	33.0	39.0	1.2124632659999999	0.644592216	0.56787105	1.8809772068400001	1.52049416371	0.26789985988841003	0.05449828346439207	0.817474251965881	0.4755244755244755	0.47254947022472105	0.736440732817747
VNG0072H	cosine	24.0	4.0	0.0	1.2426549241578948	0.30902003714812737	54.0	0.0	1.948907068	0.855647342	1.0932597259999999	2.2776989681799997	1.28236746077	0.3174563453375333	0.028769557598674382	0.4315433639801157	0.3046953046953047	0.29733280086867925	0.6346616028279365
VNG0073C	cosine	24.0	8.0	0.0	1.3666362293684209	0.3751731484969701	33.0	0.0	2.1130823569999997	0.652595832	1.460486525	3.23796483732	1.38240799398	0.4941264082386229	0.0015576422959150905	0.02336463443872636	0.02336463443872636	0.02336463443872636	0.43469087327862993
VNG0075H	cosine	24.0	20.0	0.0	1.2078654051052633	0.349801275983638	54.0	12.0	1.948907068	0.600190624	1.3487164440000001	3.24714680648	1.53197212266	0.19645989725150068	0.11993181206481425	1.7989771809722137	0.7642357642357642	0.7577512878847508	0.8919093138417861
VNG0076H	cosine	24.0	8.0	0.0	1.3093481025789473	0.3604998427631928	33.0	0.0	2.0272758840000003	0.678823857	1.3484520269999998	2.98645350056	1.4425718386700002	0.3631531434042891	0.014906140649955525	0.22359210974933288	0.18581418581418582	0.17817217234475582	0.5617636421223805
VNG0077H	cosine	24.0	4.0	8.0	1.0957030546842106	0.29317126410631045	0.0	36.0	2.128277915	0.726370374	1.401907541	2.9300175106	1.26309959535	0.3773537689861245	0.011987450860607872	0.1798117629091181	0.15784215784215785	0.14972865604498653	0.5576106424401247
VNG0079H	cosine	24.0	20.0	0.0	1.3578341439473685	0.3462216029850472	18.0	0.0	2.09600884	0.8105218059999999	1.285487034	2.5859993210299996	1.53907333935	0.4941264082386229	0.0015576422959150905	0.02336463443872636	0.02336463443872636	0.02336463443872636	0.43469087327862993
VNG0080H	cosine	24.0	20.0	0.0	1.3547573920000002	0.2852431170591357	33.0	12.0	2.1130823569999997	0.939551655	1.173530702	2.24903265909	1.23753835759	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.3086913086913087	0.3033153576848513	0.6346616028279365
VNG0081G	cosine	24.0	8.0	4.0	1.408446821473684	0.4477812663285859	54.0	30.0	2.378428598	0.86709994	1.511328658	2.7429693952	1.57988547006	0.4252717079049975	0.005476388770406823	0.08214583155610235	0.08214583155610235	0.07950802288599443	0.5218586413083358
VNG0084G	cosine	24.0	4.0	0.0	0.8663568343157896	0.23566256917363035	54.0	36.0	1.4100362430000002	0.551120124	0.8589161190000001	2.55849166379	1.59900526111	0.23359995222950564	0.08112873064718179	1.216930959707727	0.6103896103896104	0.6103896103896104	0.8134009244503415
VNG0085G	cosine	24.0	8.0	12.0	1.266650118736842	0.3345588001595685	18.0	36.0	1.821879559	0.60932722	1.2125523390000001	2.9899855105799995	1.42083422342	0.29019050004400465	0.04127536542457076	0.6191304813685614	0.39760239760239763	0.3885760304805226	0.6897799357642412
VNG0086G	cosine	24.0	16.0	4.0	0.9339188345789472	0.29769504711306016	15.0	0.0	1.8432492280000001	0.5051392170000001	1.338110011	3.64899252714	1.5628751341	0.5470682884605704	0.0005323375763058003	0.007985063644587004	0.007985063644587004	0.007985063644587004	0.3371628371628372
VNG0089G	cosine	24.0	12.0	16.0	1.0103794190000002	0.8907439753794578	9.0	39.0	4.663097775	0.527170825	4.13592695	8.84551563528	1.73001277768	0.32646431254950525	0.025404858126181096	0.3810728718927165	0.2867132867132867	0.2704175454355935	0.6169221568872855
VNG0090G	cosine	24.0	20.0	4.0	0.4974493299473683	0.20945648978488265	6.0	51.0	1.1887881409999999	0.270045488	0.918742653	4.40217738798	1.8575272670099998	0.3235350093046384	0.026460884801153627	0.3969132720173044	0.2917082917082917	0.2789864605123978	0.6282306176728939
VNG0091C	cosine	24.0	8.0	12.0	0.7253135203157894	0.21701346499397656	9.0	36.0	1.142786193	0.37820747299999996	0.76457872	3.02158543811	1.4627022136	0.3869206667253396	0.010312884895769788	0.15469327343654682	0.14385614385614387	0.13268607804317545	0.5471590847141256
VNG0094C	cosine	24.0	0.0	20.0	0.7254688388947368	0.2689486611559527	0.0	45.0	1.7051745040000001	0.47738549700000005	1.227789007	3.5719026126999998	1.4361604207299998	0.3036198412068647	0.03465332318705058	0.5197998478057587	0.34065934065934067	0.34065934065934067	0.657749330315702
VNG0095G	cosine	24.0	0.0	4.0	0.8363384671052632	0.22260856111335267	42.0	21.0	1.239363732	0.43372016399999996	0.8056435679999999	2.85751928287	1.48201082232	0.30547686060781504	0.033810415645462784	0.5071562346819417	0.3276723276723277	0.3276723276723277	0.647253980587314
VNG0096C	cosine	24.0	4.0	8.0	0.7784685814736843	0.1947904687655348	0.0	51.0	1.161232057	0.486475218	0.674756839	2.3870322968799997	1.4745904831	0.3414153147969698	0.020549580779849117	0.3082437116977368	0.23676323676323677	0.22946716539849144	0.5917313105800501
VNG0097G	cosine	24.0	12.0	16.0	0.6138077365789474	0.15284083563025186	0.0	51.0	0.9725488170000001	0.42683048799999995	0.545718329	2.27853643154	1.5330258688799998	0.1934603333626698	0.12355801081434098	1.8533701622151144	0.7782217782217782	0.7687341441171358	0.8956125950879252
VNG0098G	cosine	24.0	8.0	16.0	0.7209962748947367	0.2602800154525612	0.0	42.0	1.7051745040000001	0.433150706	1.272023798	3.9366771896699997	1.3860522506200001	0.3224584637550081	0.02685809149328337	0.4028713723992505	0.2937062937062937	0.2821802524380748	0.6282306176728939
VNG0099G	cosine	24.0	4.0	8.0	2.292279746263158	0.7820145821244284	27.0	48.0	3.622697255	1.177685722	2.445011533	3.07611545876	1.91191213958	0.353394799526688	0.017249269763119884	0.25873904644679824	0.2007992007992008	0.20000852945129724	0.5736249259772719
VNG0101G	cosine	24.0	4.0	16.0	1.062636344736842	1.3739583756414186	0.0	42.0	4.6117639089999996	0.09268683400000001	4.519077075	49.7564077871	6.874836603139999	0.3823595564509363	0.011083954650745359	0.1662593197611804	0.14985014985014986	0.1406054180735576	0.5576106424401247
VNG0102C	cosine	24.0	4.0	8.0	1.869925135789473	1.302193062748331	6.0	9.0	6.021729317	0.7766340759999999	5.2450952410000005	7.753624909189999	1.95000401907	0.2575589216889421	0.061676084576903135	0.9251412686535472	0.5134865134865135	0.5134865134865135	0.7603607658892794
VNG0104G	cosine	24.0	12.0	0.0	1.8820753074210528	1.1535628924531554	6.0	0.0	5.918686086	0.53589572	5.382790366	11.0444735144	1.5555294547999998	0.20836655769098555	0.10627949041698548	1.5941923562547822	0.7102897102897103	0.7102897102897103	0.8631368631368632
VNG0105H	cosine	24.0	12.0	20.0	1.3020985754736842	0.4767755793051245	39.0	0.0	2.345503359	0.53589572	1.809607639	4.37679061703	1.2633847955	0.2883936375658001	0.042234520260645586	0.6335178039096839	0.4005994005994006	0.39506628455804904	0.6935679222487546
VNG0106G	cosine	24.0	20.0	8.0	0.991962837473684	0.28457577638537607	42.0	9.0	1.57775088	0.476331929	1.1014189509999999	3.3122929284	1.4658958394600001	0.5450665552021798	0.0005553382799514008	0.008330074199271011	0.007992007992007992	0.007992007992007992	0.3371628371628372
VNG0107G	cosine	24.0	0.0	20.0	0.9886781723157894	0.17723955319453435	0.0	9.0	1.393367649	0.6924941259999999	0.7008735229999999	2.01210031491	1.2697863641399998	0.4941264082386229	0.0015576422959150905	0.02336463443872636	0.02336463443872636	0.02336463443872636	0.43469087327862993
VNG0108G	cosine	24.0	20.0	0.0	1.2499623815263157	0.2387845318726785	42.0	27.0	1.6532174309999998	0.8181152359999999	0.835102195	2.02076352848	1.37197008451	0.4345931060411984	0.00466163077926285	0.06992446168894276	0.06992446168894276	0.0697612896803038	0.5027840697679553
VNG0110C	cosine	24.0	20.0	0.0	1.2585754627894736	0.2086817778504819	33.0	0.0	1.54201747	0.720155529	0.821861941	2.14122839846	1.31256863736	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.21178821178821178	0.20507422230499167	0.5736249259772719
VNG0112H	cosine	24.0	4.0	0.0	1.3211452086315791	0.6941887175555369	9.0	36.0	2.9476310839999997	0.407786964	2.53984412	7.228360257239999	2.41984737688	0.3294358300672515	0.02436991267843977	0.3655486901765966	0.26873126873126874	0.26190729035537247	0.6122919950483223
VNG0113H	cosine	24.0	8.0	4.0	1.3988815353157893	0.4174705674717432	9.0	0.0	2.219641274	0.7417557140000001	1.47788556	2.9924154706299997	1.73755398722	0.3773537689861245	0.011987450860607872	0.1798117629091181	0.15784215784215785	0.14972865604498653	0.5576106424401247
VNG0115G	cosine	24.0	8.0	4.0	1.1626555762105264	0.21124562879765668	42.0	51.0	1.7322936780000002	0.8268709259999999	0.905422752	2.09499889708	1.2396146352200001	0.2815178911483786	0.046072482583140784	0.6910872387471118	0.4195804195804196	0.4195804195804196	0.7054550477698768
VNG0116H	cosine	24.0	20.0	0.0	1.115350282473684	0.3411631111027111	18.0	0.0	1.730185244	0.594294064	1.13589118	2.9113284968	1.7130379460299998	0.2559931994489251	0.06282445825103572	0.9423668737655356	0.5274725274725275	0.5198966736767947	0.7603607658892794
VNG0117H	cosine	24.0	16.0	12.0	1.0106139507894738	0.24746607113009794	39.0	0.0	1.407806119	0.485621924	0.922184195	2.89897562162	1.55197931161	0.27809922920883784	0.04808243018029635	0.7212364527044453	0.44455544455544455	0.4332431216264816	0.7082993814056919
VNG0118H	cosine	24.0	16.0	0.0	1.360507192736842	0.3408098318005935	39.0	24.0	2.137608672	0.8244217159999999	1.313186956	2.59285827934	1.6796227072	0.37505980384377396	0.01242239525781186	0.1863359288671779	0.16283716283716285	0.1540637649738851	0.5576106424401247
VNG0119H	cosine	24.0	4.0	0.0	1.0778600835789471	0.21414189828473296	33.0	3.0	1.63415893	0.6799071090000001	0.954251821	2.4035032262000002	1.31370867552	0.353394799526688	0.017249269763119884	0.25873904644679824	0.2007992007992008	0.20000852945129724	0.5736249259772719
VNG0120H	cosine	24.0	16.0	4.0	1.1905574294210526	0.5180255868196613	33.0	42.0	3.198542466	0.8266824709999999	2.371859995	3.8691306253699995	1.41217603028	0.3000051904461193	0.03634351710872751	0.5451527566309127	0.36063936063936064	0.35411751796669966	0.6676214007227645
VNG0121H	cosine	24.0	20.0	0.0	0.9044636426842104	0.28664270484514964	33.0	0.0	1.516658719	0.400749859	1.11590886	3.7845520963699997	1.45268587373	0.2798065203278949	0.047070054283433665	0.7060508142515051	0.43456543456543456	0.42680030390077545	0.7054550477698768
VNG0123G	cosine	24.0	4.0	0.0	1.691258000421053	0.4919967090800362	6.0	3.0	2.5625540780000002	0.916910515	1.6456435630000001	2.7947700850599997	1.7847972764500002	0.2934973758780968	0.039556362636785435	0.5933454395517815	0.3786213786213786	0.376775276416412	0.687208715211119
VNG0124C	cosine	24.0	16.0	12.0	1.269859653105263	0.3699136489435372	6.0	48.0	2.175012565	0.607645444	1.567367121	3.5794106357199995	1.4132703344	0.1571865208571692	0.17351301071213315	2.602695160681997	0.8871128871128872	0.8836131629075833	0.9535393844326439
VNG0125H	cosine	24.0	16.0	8.0	0.9437869312631578	0.29597513396784914	27.0	3.0	1.35561637	0.40014042	0.95547595	3.3878516196900006	1.71156364296	0.119429060650003	0.2374626617054003	3.5619399255810045	0.954045954045954	0.954045954045954	0.9760060910956051
